datetime,value
2020-04-01 9:00:00,5.176999983787536
2020-04-01 10:00:00,6.430224702599343
2020-04-01 11:00:00,7.127804872466297
2020-04-01 12:00:00,6.485000133514404
2020-04-01 14:00:00,3.798965503429544
2020-04-01 15:00:00,2.760561809111177
2020-04-01 16:00:00,1.144499994814396
2020-04-01 17:00:00,0.24035714327224664
2020-04-01 18:00:00,0.02967741905200866
2020-04-01 19:00:00,0.004999999888241291
2020-04-01 23:00:00,0.009999999776482582
