datetime,value
2020-03-31 17:00:00,1005.75
2020-04-01 9:00:00,1009.6054878982843
2020-04-01 10:00:00,1009.5216487004207
2020-04-01 11:00:00,1009.1890462239584
2020-04-01 12:00:00,1008.469970703125
2020-04-01 14:00:00,1006.4579299400592
2020-04-01 15:00:00,1006.4034068348643
2020-04-01 16:00:00,1006.8375311957466
2020-04-01 17:00:00,1007.4351722454203
2020-04-01 18:00:00,1008.109375
2020-04-01 19:00:00,1009.1750183105469
2020-04-01 23:00:00,1011.3099975585938
